Hourly_Cooking	533 565 480 2579 688 2348 2522 662 2619 2503 1678 77 702 1807 1833 1860
Dumb_Sports	1043 1848 2220 1918 1938 2077 1746 556 1390 345 1975 82 28 2424 243 311
Baked_News	247 1545 1471 2489 1512 997 2366 91 1038 2262 1818 986 1267 1788 456 438
Hot_Games	1408 387 1569 1909 453 1874 2131 473 2162 919 991 1035 726 2628 36 2522
Dumb_Show	1550 442 621 419 2075 1448 1405 93 1453 1973 2411 877 1127 1351 309 1883
Hot_News	122 1979 227 168 906 1653 2232 693 1912 2437 1906 71 2437 816 63 2372
Hourly_Games	2241 905 86 1000 213 2281 93 2043 1182 253 1469 2050 2225 1222 2068
Hot_Cooking	940 1419 871 229 466 57 323 1124 695 2210 1588 576 1590 2439 1114 1841
Cold_Games	1258 88 2300 51 2264 872 1974 2056 162 1878 131 1730 2167 2403 1137
Baked_Show	1891 285 1879 658 1195 440 1035 73 1905 2371 1190 1856 1320 454 494 2011
