Surreal_Show	2088 337 1135 762 356 566 661 2027 2435 1461 890 1553 1073 913 1785 1782 599 2178 1237 50 828 1704 2502 2129 1723 1933 2028 767 1175 201 2257 293 2440 2280 525 522 1966 918 692 2081 1184 927 107 164 488 1082 1890
PostModern_News	1895 171 465 1619 1606 2361 1915 1996 1872 2072 1478 819 2249 2338 1189 382 1072 88 1455 93 635 1538 1832 359 346 1101 655 736 612 812 218 2186 989 1078 2556 1749 2439 1455 195 582 878 1119 1511 2587 1403 2125 2295 2261
Hourly_Show	1594 782 2441 1758 1009 1492 1745 1913 165 907 2455 1217 320 63 1870 1927 2251 218 1026 1342 334 2149 1181 498 2376 232 485 653 1532 2274 1195 2584 1687 1430 610 667 991 1585 1196 1410 2306 1855 278 455 1166 2417 1469
Dumb_Cooking	2269 1612 2129 2623 1795 250 1581 891 2024 2403 219 343 292 2632 2372 1608 2371 900 2601 1134 1009 352 869 1363 535 1617 321 2258 764 1143 1586 1710 1659 1372 1112 348 1111 2267 1963 2274 2235 1724 1267 2429 1391 1139 1977
Dumb_Sports	1100 1197 1650 2463 1810 501 1805 1619 1225 1211 1109 1774 381 626 1819 1078 536 2409 1234 1788 2467 2564 390 1203 550 1868 545 359 2592 2578 2476 514 1748 1993 559 2445 1903 1149 2601 2482 2386 312 134 1342 321 1503 1843 387
Loud_Games	2518 1805 1616 1278 1970 73 1845 804 608 2152 113 1033 134 790 2192 1928 363 316 830 1380 1258 545 356 2645 710 1440 585 2171 1975 892 1480 2400 1501 2157 932 668 1730 1683 1772 1048 1940 688 928 463 2650 2619 1083
Dumb_Show	196 1611 1980 1734 2460 804 1580 742 1135 441 773 342 143 1743 410 2162 2370 751 1712 1799 1563 351 720 474 1200 2171 320 2109 2502 1808 2140 1709 1510 483 1777 902 1110 2118 452 2236 1901 2537 2561 874 1353 805 163 400
PostModern_Cooking	652 1305 136 578 2472 905 1771 1880 2109 98 1371 888 784 2362 564 488 2419 1037 201 2308 2019 45 1503 1945 1212 2272 511 620 849 1465 111 2255 2151 1102 1931 1855 1159 2404 1632 729 584 1176 270 181 1479 1405 2423 1446
Loud_Cooking	1803 1318 2127 673 1181 1843 506 1457 855 1221 1031 2463 1639 895 409 361 2645 1679 83 2366 543 58 867 2040 2548 583 1873 197 2222 2588 2398 1203 379 2262 1776 1728 1385 419 972 1272 2314 889 2607 2574 1951 82 2207
Surreal_News	1199 1002 1689 761 207 2304 1326 2581 2434 1312 2628 2218 1627 912 1636 893 1264 105 1236 2528 2566 2369 429 2128 1574 1044 66 1321 1174 52 1368 958 367 2279 376 2260 2631 1472 2603 748 2256 889 2400 977 1782 2154 1852 1872
Almost_Cooking	101 777 930 2089 1107 1561 604 1467 1632 2567 1388 1141 1010 465 2394 1925 684 2470 292 304 1468 2144 2297 829 2474 301 1971 207 372 1307 128 2508 2377 1832 1134 665 2051 1210 1659 1206 1007 2607 1274 399 607 1615 2576 36
Loud_News	2611 423 2373 1512 583 1799 2380 2555 1552 2398 1129 2562 2595 740 1728 1311 2602 1783 70 1910 1351 1790 1113 252 1950 539 1120 1295 292 1138 2496 1302 1335 2107 468 51 1342 523 1159 1461 1590 570 2609 1838 1856 281 2172
Hourly_Talking	1778 114 1735 1440 423 1719 1783 526 2303 1416 114 1077 1207 912 1457 126 1681 424 639 2379 2213 549 2241 1946 1355 2651 2644 1387 111 1851 620 1583 2139 1844 2318 987 2116 859 1145 258 518 1481 475 180 1790 459 523 1893 1043 156 1481 2444 2574 2279 197 1493 421 1791 2006 1119 953 1916 981 686 95 1391 1384 127 1478 591 1987 323 879 584 1058 2354 856 2629 786 232 1704 1705 1718 1867 1969 231 423 2385 897 343 1318 1319 977 1126 1725
Baked_Talking	1327 2547 69 2159 421 2033 1368 519 2592 2147 2148 1167 1316 708 1597 156 2118 1340 786 767 768 2343 2492 1458 2347 977 312 2587 2033 1943 1944 466 615 2279 541 2224 1559 1136 582 66 67 1287 1436 899 1788 773 108 1886 1332 887 888 2534 56 2075 337 1523 858 80 2153 2134 2135 1083 1232 198 1087 2344 1679 1327 773 683 684 1833 1982 1019 1908 964 427 977 1311 1897 1084 998 2331 1654 582 429 467 165 499 1227 414 1180 2513 1694 622
Almost_News	1261 829 2400 2484 2304 1798 372 1233 2311 214 1341 1832 1060 221 2384 174 1659 1597 2391 1217 2628 2196 1140 1224 1044 538 1739 2600 1051 1581 81 572 2427 1588 1124 1541 399 337 1597 2642 1161 2173 1308 2205 2611 2550 1574
PostModern_Show	2562 1023 2242 140 2236 401 140 1146 393 75 2145 1671 1399 859 1819 1049 1924 1865 2603 723 1302 2390 982 1507 976 1768 1507 2513 1760 1442 885 411 139 2226 559 2416 664 605 580 2322 1841 824 180 1330 516 461 2000
Almost_Talking	1778 568 643 807 1326 2112 2224 156 860 1278 2315 111 186 2267 159 1939 2051 693 1397 821 1858 1571 1646 2094 2613 2476 2588 236 940 2281 691 1398 1473 2631 523 2019 2131 1696 2400 2108 518 1935 2010 2174 66 852 964 1523 2227 2645 1055 1478 1553 1007 1526 679 791 2060 137 2188 598 311 386 834 1353 1216 1328 1603 2307 1021 2058 138 213 1371 1890 759 871 2048 2234 530 1604 1357 1617 2194 1011 1093 576 2017 2203 1919 366 758 1018 175 1619
Hourly_News	2407 2076 886 1720 675 2305 412 358 127 573 641 2511 1392 2652 1536 113 918 1290 988 1008 1147 816 2253 460 2042 1045 1779 1725 1494 1940 2008 1251 132 1392 276 1480 2285 30 2355 1335 1787 1743 2201 2045 1091 1898 1357 1460
Cold_Cooking	2629 943 2279 620 1452 1320 2545 331 1015 143 295 597 726 2333 1745 974 992 2044 1308 2424 1369 2310 1019 1987 192 60 1285 1698 2382 1510 1662 1964 2093 1073 485 2341 2359 784 2119 159 480 1130 2644 1165 1264 804 2022
Hot_News	930 907 973 1129 2232 544 166 729 1240 1846 2430 2549 840 854 1105 2186 33 454 113 861 2297 2274 2340 2496 972 1911 1533 2096 2607 586 1170 1289 2207 2221 2472 926 1400 1821 1480 1403 675 766 1331 929 1940 218 2226 1158
Hourly_Cooking	679 2631 857 333 1870 1713 2529 1820 2432 277 1611 865 1292 839 175 2574 337 2326 737 1138 2046 1371 2224 1700 610 453 1269 560 1172 1644 351 2232 32 2206 1542 1314 1704 1066 2108 679 1596 753 2115 1722 2565 1352 864 1729
Almost_Show	147 263 1237 1957 413 2601 800 780 790 240 511 343 2240 617 777 54 1803 2067 1154 320 1514 1630 2604 697 1780 1341 2167 2147 2157 1607 1878 1710 980 1984 2144 1421 543 807 2537 2264 867 311 694 1938 245 836 1700 95
Baked_News	770 1365 403 2235 74 1520 2186 1650 784 824 2341 806 199 1534 1645 961 1982 949 2355 265 2137 105 1770 975 1441 260 926 390 2151 2191 1081 2173 1566 274 385 2328 722 2316 1095 539 2015 2121 2406 1101 579 1203 1451 2588
Hot_Games	1377 90 1859 874 1384 1133 201 1473 133 1140 1244 2442 732 2516 1251 858 1701 488 2627 865 117 1457 599 2241 124 2500 1568 213 1500 2507 2611 1182 2099 1256 2618 2225 441 1855 1375 1207 477 1481 1641 918 40 304 2018 1184
Baked_Cooking	1786 2363 1737 2551 128 335 486 2558 1171 1304 1085 1307 1178 2347 2054 1906 2554 2354 470 248 526 1103 477 1291 1495 1702 1853 1298 2538 44 2452 47 2545 1087 794 646 1294 1094 1837 1550 1355 1129 606 373 1732 1395 317 2563
Dumb_Talking	941 2570 1361 1769 163 2347 2022 2578 1984 2281 2330 1332 762 1170 771 328 1991 2547 746 1043 1731 733 1370 1778 740 297 753 1309 147 444 2339 1341 1339 1747 2129 1686 154 710 755 1052 2308 1310 101 509 1530 1087 762 1318 724 1021 1070 72 2129 2537 2138 1695 731 1287 2113 2410 471 2100 110 518 2107 1664 2120 49 1514 1811 1079 81 79 487 869 426 1521 382 1683 2535 486 2263 575 1723 2053 56 1246 1913 1936 161 952 102 2319 840 957
Hot_Cooking	2197 1598 1908 1012 1612 2308 1212 1167 768 1723 1922 471 923 879 1337 1181 227 1034 493 596 937 338 648 2379 352 1048 2579 2534 2135 463 662 1838 2290 2246 77 2548 1594 2401 1860 2510 850 825 1804 1555 2337 1387 368 637
Cold_Games	1022 115 1796 1578 30 1417 1433 771 2257 425 108 408 1450 2652 1743 1710 1087 1845 1343 718 2389 1482 536 318 1397 157 173 2138 997 1792 1475 1775 190 1392 483 450 2454 585 1754 2417 1937 1777 2649 2646 1463 415 2101
Baked_Show	1289 1477 1107 645 149 2039 2298 2354 1821 899 233 918 903 2571 1720 1480 2094 1653 765 340 29 217 2474 2012 1516 779 1038 1094 561 2266 1600 2285 2270 1311 460 220 834 393 1993 799 832 1604 2592 2175 839 2647 934
